# Target Sample Rate: 100 Hz
# Max Device Sample Rate: 50 Hz
# Recording started at: 2025-11-06 23:57:27.431
time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
573.858643,-0.0004,-0.0013,-0.0333,0.03
573.875379,-0.0004,-0.0013,-0.0286,0.03
573.897427,-0.0051,-0.0060,-0.0238,0.03
573.913475,-0.0002,-0.0013,-0.0286,0.03
573.930441,-0.0002,-0.0013,-0.0286,0.03
573.942782,-0.0001,0.0034,-0.0238,0.02
573.959664,0.0047,-0.0015,-0.0238,0.02
573.981363,0.0048,0.0032,-0.0238,0.02
573.998303,-0.0000,-0.0015,-0.0286,0.03
574.009576,-0.0000,0.0034,-0.0286,0.03
574.026468,-0.0048,-0.0013,-0.0286,0.03
574.050140,0.0001,-0.0012,-0.0190,0.02
574.065558,0.0001,-0.0012,-0.0238,0.02
574.081951,0.0047,0.0036,-0.0286,0.03
574.097144,-0.0049,-0.0013,-0.0286,0.03
574.113155,-0.0001,-0.0013,-0.0238,0.02
574.130175,0.0047,-0.0013,-0.0238,0.02
574.148613,-0.0000,-0.0013,-0.0238,0.02
574.167815,-0.0000,-0.0013,-0.0238,0.02
574.183003,-0.0000,0.0035,-0.0238,0.02
574.197384,-0.0000,-0.0013,-0.0190,0.02
574.214508,-0.0000,-0.0013,-0.0238,0.02
574.233742,-0.0001,-0.0014,-0.0286,0.03
574.248253,-0.0001,0.0034,-0.0190,0.02
574.263540,-0.0001,0.0032,-0.0238,0.02
574.280254,-0.0002,-0.0016,-0.0238,0.02
574.297502,-0.0049,-0.0015,-0.0238,0.02
574.315504,-0.0001,-0.0063,-0.0190,0.02
574.330668,-0.0049,-0.0015,-0.0238,0.02
574.348532,-0.0002,-0.0015,-0.0238,0.02
574.364591,-0.0001,-0.0015,-0.0190,0.02
574.382603,-0.0001,-0.0015,-0.0286,0.03
574.398185,-0.0048,-0.0015,-0.0238,0.02
574.415498,0.0047,-0.0016,-0.0286,0.03
574.431383,-0.0000,-0.0016,-0.0238,0.02
574.448776,-0.0001,-0.0015,-0.0190,0.02
574.465069,-0.0002,-0.0062,-0.0286,0.03
574.481729,-0.0002,-0.0016,-0.0286,0.03
574.500851,-0.0002,-0.0016,-0.0286,0.03
574.515843,-0.0002,0.0032,-0.0333,0.03
574.533234,-0.0050,0.0031,-0.0333,0.03
574.550427,0.0045,-0.0016,-0.0238,0.02
574.566994,-0.0003,0.0033,-0.0238,0.02
574.584312,-0.0002,-0.0015,-0.0333,0.03
574.600875,-0.0002,-0.0014,-0.0190,0.02
574.617947,-0.0003,-0.0014,-0.0333,0.03
574.634361,0.0046,0.0034,-0.0238,0.02
574.651204,0.0046,-0.0014,-0.0286,0.03
574.668120,-0.0002,0.0033,-0.0238,0.02
574.685019,-0.0002,0.0033,-0.0238,0.02
574.702092,-0.0002,-0.0064,-0.0286,0.03
574.719073,0.0046,-0.0015,-0.0238,0.02
574.735748,-0.0002,-0.0016,-0.0238,0.02
574.752924,-0.0049,-0.0016,-0.0286,0.03
574.769270,-0.0050,0.0032,-0.0286,0.03
574.786411,0.0045,-0.0064,-0.0190,0.02
574.802939,-0.0002,0.0033,-0.0286,0.03
574.819757,-0.0050,-0.0016,-0.0286,0.03
574.836956,-0.0003,0.0031,-0.0238,0.02
574.853941,-0.0004,-0.0017,-0.0238,0.02
574.870595,-0.0004,-0.0016,-0.0238,0.02
574.887316,0.0045,-0.0017,-0.0238,0.02
574.904595,-0.0003,-0.0016,-0.0238,0.02
574.920847,-0.0004,-0.0017,-0.0286,0.03
574.937587,0.0043,-0.0018,-0.0238,0.02
574.954183,-0.0005,-0.0065,-0.0238,0.02
574.971264,-0.0005,-0.0017,-0.0238,0.02
574.988333,-0.0005,0.0030,-0.0286,0.03
575.005123,-0.0004,-0.0018,-0.0238,0.02
575.022434,-0.0004,0.0030,-0.0286,0.03
575.039383,-0.0004,-0.0017,-0.0286,0.03
575.056516,0.0043,-0.0016,-0.0286,0.03
575.073345,-0.0004,-0.0015,-0.0333,0.03
575.090269,0.0043,0.0033,-0.0238,0.02
575.106518,-0.0052,-0.0014,-0.0333,0.03
575.124380,-0.0005,0.0034,-0.0238,0.02
575.140361,-0.0005,-0.0061,-0.0286,0.03
575.156999,-0.0006,-0.0015,-0.0286,0.03
575.174164,0.0041,-0.0062,-0.0238,0.02
575.191518,0.0041,-0.0063,-0.0286,0.03
575.208019,-0.0006,-0.0014,-0.0286,0.03
575.224582,-0.0052,0.0033,-0.0238,0.02
575.241656,-0.0005,-0.0015,-0.0238,0.02
575.258695,-0.0053,0.0033,-0.0286,0.03
575.275964,-0.0052,-0.0014,-0.0286,0.03
575.292670,0.0044,-0.0013,-0.0238,0.02
575.317817,0.0044,-0.0061,-0.0286,0.03
575.326209,-0.0005,-0.0013,-0.0238,0.02
575.348567,-0.0004,-0.0012,-0.0286,0.03
575.367707,0.0044,-0.0014,-0.0190,0.02
575.382334,-0.0053,-0.0014,-0.0238,0.02
575.399873,-0.0006,0.0034,-0.0286,0.03
575.415526,-0.0006,-0.0013,-0.0238,0.02
575.433026,-0.0053,-0.0014,-0.0333,0.03
575.449295,-0.0053,-0.0061,-0.0286,0.03
575.465587,-0.0052,-0.0014,-0.0238,0.02
575.483260,-0.0004,-0.0063,-0.0190,0.02
575.497863,-0.0003,-0.0061,-0.0333,0.03
575.515219,-0.0003,-0.0013,-0.0286,0.03
575.533806,-0.0003,-0.0012,-0.0286,0.03
575.549026,0.0046,-0.0013,-0.0286,0.03
575.566062,0.0045,-0.0012,-0.0286,0.03
575.581424,-0.0051,0.0035,-0.0238,0.02
575.599014,-0.0003,-0.0014,-0.0333,0.03
575.614935,-0.0004,0.0035,-0.0238,0.02
575.631724,0.0043,-0.0013,-0.0286,0.03
575.649297,-0.0053,0.0034,-0.0286,0.03
575.665469,-0.0005,-0.0014,-0.0286,0.03
575.683550,-0.0006,-0.0014,-0.0286,0.03
575.698711,0.0042,-0.0014,-0.0286,0.03
575.720441,-0.0006,-0.0061,-0.0333,0.03
575.733848,-0.0054,0.0033,-0.0286,0.03
575.748266,-0.0007,0.0032,-0.0238,0.02
575.765981,-0.0005,-0.0016,-0.0286,0.03
575.781646,0.0042,-0.0017,-0.0238,0.02
575.798823,0.0043,-0.0016,-0.0286,0.03
575.817578,0.0042,-0.0016,-0.0190,0.02
575.832018,-0.0007,0.0032,-0.0286,0.03
575.849390,-0.0007,-0.0017,-0.0238,0.02
575.865919,0.0040,-0.0016,-0.0286,0.03
575.884210,-0.0008,0.0030,-0.0286,0.03
575.900385,0.0040,-0.0018,-0.0238,0.02
575.916507,0.0040,-0.0018,-0.0286,0.03
575.933330,-0.0008,-0.0017,-0.0286,0.03
575.950166,-0.0008,0.0031,-0.0190,0.02
575.966611,-0.0008,-0.0018,-0.0238,0.02
575.984322,-0.0008,-0.0018,-0.0286,0.03
576.001147,-0.0055,-0.0065,-0.0238,0.03
576.020647,-0.0007,0.0030,-0.0333,0.03
576.034390,-0.0007,0.0030,-0.0333,0.03
576.053343,-0.0007,-0.0019,-0.0286,0.03
576.068449,-0.0056,0.0029,-0.0238,0.02
576.085649,-0.0007,-0.0067,-0.0286,0.03
576.102198,0.0040,0.0027,-0.0238,0.02
576.118882,-0.0008,-0.0068,-0.0238,0.02
576.135994,-0.0008,-0.0068,-0.0333,0.03
576.153161,-0.0009,-0.0019,-0.0238,0.02
576.169351,-0.0009,-0.0019,-0.0286,0.03
576.186934,-0.0008,-0.0066,-0.0333,0.03
576.203676,-0.0009,-0.0020,-0.0286,0.03
576.220439,-0.0008,-0.0068,-0.0286,0.03
576.237212,-0.0008,-0.0068,-0.0333,0.03
576.254109,-0.0008,-0.0020,-0.0333,0.03
576.271847,-0.0007,0.0029,-0.0286,0.03
576.288282,-0.0054,-0.0066,-0.0286,0.03
576.304638,-0.0055,-0.0018,-0.0286,0.03
576.322106,0.0040,-0.0018,-0.0286,0.03
576.341191,0.0040,-0.0065,-0.0190,0.02
576.355547,-0.0008,0.0031,-0.0286,0.03
576.373004,-0.0008,-0.0065,-0.0286,0.03
576.389871,-0.0009,-0.0017,-0.0286,0.03
576.405364,0.0039,-0.0017,-0.0286,0.03
576.422372,-0.0057,-0.0017,-0.0238,0.02
576.439296,-0.0009,-0.0017,-0.0333,0.03
576.455962,-0.0058,0.0031,-0.0238,0.02
576.473228,-0.0058,-0.0017,-0.0238,0.02
576.489706,-0.0059,-0.0066,-0.0238,0.03
576.506837,-0.0010,-0.0017,-0.0286,0.03
576.524657,-0.0059,-0.0016,-0.0285,0.03
576.541612,-0.0010,0.0032,-0.0286,0.03
576.558577,0.0037,-0.0015,-0.0285,0.03
576.574453,-0.0010,-0.0015,-0.0238,0.02
576.591278,-0.0010,-0.0063,-0.0238,0.02
576.608382,-0.0011,-0.0015,-0.0285,0.03
576.625612,0.0036,-0.0016,-0.0238,0.02
576.642075,-0.0013,-0.0016,-0.0238,0.02
576.659624,-0.0013,-0.0016,-0.0238,0.02
576.681218,-0.0061,-0.0017,-0.0238,0.02
576.698713,-0.0062,0.0032,-0.0285,0.03
576.716829,-0.0062,-0.0015,-0.0285,0.03
576.727019,-0.0063,0.0033,-0.0238,0.02
576.749510,-0.0017,0.0032,-0.0285,0.03
576.770737,0.0030,-0.0014,-0.0333,0.03
576.782981,-0.0019,0.0033,-0.0238,0.02
576.797360,-0.0018,-0.0013,-0.0333,0.03
576.814018,-0.0018,-0.0013,-0.0285,0.03
576.830372,0.0029,-0.0013,-0.0238,0.02
576.848234,-0.0067,-0.0013,-0.0285,0.03
576.868139,-0.0018,-0.0013,-0.0238,0.02
576.883569,0.0030,-0.0011,-0.0238,0.02
576.897717,-0.0019,-0.0011,-0.0285,0.03
576.914741,-0.0019,-0.0059,-0.0238,0.02
576.930941,0.0030,0.0037,-0.0190,0.02
576.949121,-0.0065,-0.0010,-0.0285,0.03
576.964848,0.0030,-0.0010,-0.0238,0.02
576.980990,0.0030,-0.0057,-0.0285,0.03
576.997735,-0.0017,-0.0011,-0.0285,0.03
577.015809,-0.0017,-0.0010,-0.0238,0.02
577.032508,-0.0017,0.0038,-0.0285,0.03
577.047202,-0.0065,0.0038,-0.0190,0.02
577.064043,-0.0017,-0.0057,-0.0238,0.02
577.084358,0.0031,-0.0009,-0.0238,0.02
577.098410,-0.0016,-0.0010,-0.0285,0.03
577.116256,-0.0016,-0.0010,-0.0238,0.02
577.131444,0.0032,0.0038,-0.0285,0.03
577.148307,-0.0016,-0.0058,-0.0333,0.03
577.165457,-0.0016,-0.0011,-0.0333,0.03
577.182688,-0.0016,-0.0012,-0.0333,0.03
577.198775,-0.0017,0.0036,-0.0285,0.03
577.216550,-0.0064,-0.0011,-0.0238,0.02
577.233197,-0.0064,-0.0059,-0.0238,0.03
577.249963,-0.0015,0.0036,-0.0285,0.03
577.267307,0.0033,-0.0013,-0.0238,0.02
577.283259,-0.0016,-0.0013,-0.0285,0.03
577.299949,0.0032,0.0035,-0.0238,0.02
577.316753,-0.0064,-0.0013,-0.0238,0.02
577.333698,-0.0016,-0.0013,-0.0238,0.02
577.350747,-0.0016,0.0036,-0.0238,0.02
577.367637,-0.0016,-0.0059,-0.0285,0.03
577.384136,-0.0016,-0.0012,-0.0238,0.02
577.400836,-0.0015,-0.0014,-0.0238,0.02
577.417921,0.0033,0.0035,-0.0238,0.02
577.437012,-0.0015,0.0035,-0.0238,0.02
577.451082,-0.0064,-0.0014,-0.0238,0.02
577.468286,0.0032,-0.0062,-0.0238,0.02
577.486247,0.0031,-0.0015,-0.0238,0.02
577.502654,-0.0016,-0.0062,-0.0238,0.02
577.519145,-0.0014,-0.0015,-0.0285,0.03
577.536348,-0.0014,-0.0015,-0.0238,0.02
577.553831,-0.0014,-0.0014,-0.0285,0.03
577.569929,0.0033,-0.0015,-0.0190,0.02
577.587091,-0.0016,0.0034,-0.0285,0.03
577.603564,-0.0014,0.0034,-0.0238,0.02
577.620901,-0.0014,0.0034,-0.0190,0.02
577.637596,0.0034,0.0034,-0.0333,0.03
577.653957,-0.0013,-0.0013,-0.0238,0.02
577.671481,0.0034,-0.0014,-0.0285,0.03
577.688550,-0.0014,-0.0013,-0.0285,0.03
577.705069,-0.0014,-0.0060,-0.0285,0.03
577.721571,-0.0013,-0.0012,-0.0285,0.03
577.738787,-0.0012,-0.0012,-0.0238,0.02
577.755844,-0.0012,-0.0012,-0.0238,0.02
577.772475,-0.0011,-0.0011,-0.0238,0.02
577.789059,0.0037,-0.0011,-0.0333,0.03
577.808340,0.0036,-0.0012,-0.0285,0.03
577.823113,-0.0012,-0.0011,-0.0238,0.02
577.839956,-0.0012,0.0037,-0.0285,0.03
577.857525,-0.0014,0.0037,-0.0285,0.03
577.874277,-0.0014,0.0036,-0.0285,0.03
577.890020,-0.0014,-0.0011,-0.0238,0.02
577.907080,-0.0014,-0.0010,-0.0285,0.03
577.923469,-0.0015,0.0037,-0.0333,0.03
577.940760,-0.0063,0.0037,-0.0285,0.03
577.958049,-0.0014,-0.0010,-0.0285,0.03
577.975729,0.0034,0.0038,-0.0285,0.03
577.992260,-0.0013,-0.0010,-0.0285,0.03
578.016211,-0.0013,-0.0057,-0.0238,0.02
578.025679,-0.0013,-0.0058,-0.0285,0.03
578.042428,-0.0012,-0.0009,-0.0285,0.03
578.059047,-0.0012,-0.0009,-0.0238,0.02
578.083189,-0.0012,-0.0058,-0.0238,0.02
578.098641,-0.0011,0.0038,-0.0238,0.02
578.115901,-0.0059,-0.0010,-0.0238,0.02
578.131048,-0.0011,0.0038,-0.0238,0.02
578.150727,-0.0010,0.0038,-0.0333,0.03
578.166121,-0.0010,0.0038,-0.0286,0.03
578.181256,-0.0057,0.0038,-0.0238,0.02
578.198832,-0.0009,0.0039,-0.0238,0.02
578.218790,-0.0009,-0.0008,-0.0333,0.03
578.233334,-0.0009,-0.0008,-0.0286,0.03
578.248401,-0.0009,-0.0055,-0.0238,0.02
578.265210,-0.0009,0.0040,-0.0333,0.03
578.282215,-0.0009,-0.0008,-0.0286,0.03
578.299060,-0.0010,-0.0054,-0.0286,0.03
578.315534,-0.0009,-0.0006,-0.0286,0.03
578.330974,-0.0056,-0.0005,-0.0286,0.03
578.349229,-0.0009,-0.0005,-0.0333,0.03
578.367225,0.0039,-0.0004,-0.0286,0.03
578.381879,-0.0009,0.0044,-0.0333,0.03
578.398821,-0.0010,0.0043,-0.0333,0.03
578.414490,-0.0009,-0.0005,-0.0238,0.02
578.433113,-0.0009,-0.0054,-0.0286,0.03
578.449140,-0.0056,-0.0006,-0.0238,0.02
578.466480,-0.0009,-0.0007,-0.0190,0.02
578.482190,-0.0009,-0.0006,-0.0333,0.03
578.498814,-0.0056,0.0042,-0.0238,0.02
578.516222,-0.0008,-0.0006,-0.0333,0.03
578.532058,-0.0008,0.0041,-0.0333,0.03
578.549799,-0.0056,0.0040,-0.0238,0.02
578.566780,-0.0008,-0.0008,-0.0238,0.02
578.582699,-0.0008,0.0041,-0.0238,0.02
578.601181,-0.0007,-0.0008,-0.0286,0.03
578.617259,0.0041,-0.0006,-0.0286,0.03
578.634663,-0.0008,-0.0006,-0.0238,0.02
578.650884,-0.0008,-0.0054,-0.0286,0.03
578.667441,0.0041,-0.0053,-0.0286,0.03
578.683461,-0.0007,0.0043,-0.0286,0.03
578.700591,-0.0007,0.0043,-0.0333,0.03
578.717475,-0.0007,-0.0004,-0.0286,0.03
578.734240,0.0041,-0.0004,-0.0238,0.02
578.751103,-0.0006,-0.0005,-0.0333,0.03
578.768293,0.0043,0.0043,-0.0333,0.03
578.784884,0.0043,-0.0004,-0.0286,0.03
578.802065,-0.0005,0.0044,-0.0286,0.03
578.818422,0.0043,0.0042,-0.0333,0.03
578.835335,-0.0005,0.0042,-0.0333,0.03
578.852182,-0.0006,-0.0007,-0.0286,0.03
578.868423,-0.0006,-0.0007,-0.0190,0.02
578.885420,-0.0006,-0.0007,-0.0286,0.03
578.902624,-0.0054,-0.0008,-0.0286,0.03
578.920788,-0.0006,-0.0008,-0.0238,0.02
578.936090,-0.0006,-0.0008,-0.0190,0.02
578.953363,-0.0006,-0.0009,-0.0238,0.02
578.970420,-0.0006,-0.0010,-0.0286,0.03
578.987458,-0.0054,-0.0010,-0.0286,0.03
579.003897,-0.0006,0.0038,-0.0286,0.03
579.021364,-0.0006,0.0039,-0.0333,0.03
579.038578,-0.0006,-0.0010,-0.0286,0.03
579.054714,-0.0006,-0.0009,-0.0286,0.03
579.071311,0.0041,-0.0009,-0.0333,0.03
579.088341,-0.0007,-0.0008,-0.0190,0.02
579.105485,-0.0008,0.0040,-0.0238,0.02
579.122077,-0.0055,-0.0007,-0.0333,0.03
579.138746,-0.0007,-0.0007,-0.0238,0.02
579.155740,-0.0007,0.0041,-0.0286,0.03
579.172857,-0.0008,0.0040,-0.0286,0.03
579.189777,-0.0055,-0.0008,-0.0190,0.02
579.206331,-0.0007,-0.0009,-0.0286,0.03
579.223462,-0.0006,0.0038,-0.0286,0.03
579.240361,0.0041,0.0040,-0.0286,0.03
579.257199,-0.0005,0.0039,-0.0286,0.03
579.274045,-0.0006,-0.0009,-0.0286,0.03
579.290981,0.0043,-0.0009,-0.0286,0.03
579.307641,-0.0006,-0.0008,-0.0286,0.03
579.324365,0.0042,-0.0007,-0.0333,0.03
579.342103,-0.0006,-0.0007,-0.0333,0.03
579.359013,-0.0006,0.0040,-0.0238,0.02
579.375237,-0.0053,0.0040,-0.0238,0.02
579.391781,-0.0006,-0.0007,-0.0333,0.03
579.408259,-0.0006,-0.0006,-0.0286,0.03
579.425538,-0.0053,-0.0007,-0.0238,0.02
579.442639,-0.0005,-0.0007,-0.0190,0.02
579.459651,-0.0006,0.0041,-0.0238,0.02
579.482745,0.0041,-0.0007,-0.0238,0.02
579.493959,-0.0007,-0.0006,-0.0286,0.03
579.515668,-0.0007,0.0041,-0.0286,0.03
579.533194,-0.0007,-0.0006,-0.0190,0.02
579.547973,-0.0054,-0.0006,-0.0286,0.03
579.564568,-0.0006,-0.0005,-0.0238,0.02
579.581238,0.0041,-0.0005,-0.0190,0.02
579.598183,0.0041,0.0042,-0.0286,0.03
579.617045,0.0041,-0.0006,-0.0238,0.02
579.630943,-0.0006,-0.0005,-0.0286,0.03
579.647681,-0.0054,-0.0004,-0.0333,0.03
579.663657,-0.0054,-0.0005,-0.0286,0.03
579.680389,-0.0053,-0.0004,-0.0286,0.03
579.696863,-0.0006,-0.0004,-0.0238,0.02
579.713931,-0.0006,-0.0003,-0.0286,0.03
579.730504,-0.0006,-0.0004,-0.0286,0.03
579.747201,0.0042,-0.0004,-0.0333,0.03
579.763958,-0.0007,-0.0005,-0.0286,0.03
579.781584,0.0040,0.0042,-0.0238,0.02
579.797660,0.0088,-0.0053,-0.0238,0.03
579.816707,-0.0007,-0.0007,-0.0286,0.03
579.832873,-0.0006,-0.0006,-0.0333,0.03
579.855178,-0.0007,0.0043,-0.0238,0.02
579.864205,-0.0007,-0.0005,-0.0333,0.03
579.881068,-0.0054,0.0044,-0.0238,0.02
579.900073,-0.0006,0.0043,-0.0238,0.02
579.915793,0.0041,-0.0053,-0.0286,0.03
579.932758,-0.0006,0.0043,-0.0238,0.02
579.949443,0.0041,-0.0052,-0.0190,0.02
579.966374,-0.0008,0.0044,-0.0286,0.03
579.983176,0.0040,-0.0004,-0.0333,0.03
580.000427,-0.0007,0.0044,-0.0333,0.03
580.016399,0.0040,-0.0005,-0.0333,0.03
580.033494,-0.0008,0.0043,-0.0333,0.03
580.053645,-0.0056,-0.0005,-0.0286,0.03
580.067321,0.0039,-0.0053,-0.0238,0.02
580.086640,-0.0007,0.0042,-0.0286,0.03
580.100695,-0.0007,0.0041,-0.0238,0.02
580.119018,0.0041,-0.0053,-0.0286,0.03
580.134601,-0.0007,0.0042,-0.0333,0.03
580.151239,-0.0007,0.0043,-0.0333,0.03
580.168398,-0.0007,-0.0004,-0.0238,0.02
580.184966,-0.0055,0.0043,-0.0238,0.02
580.201972,-0.0007,-0.0006,-0.0286,0.03
580.219174,-0.0007,-0.0007,-0.0286,0.03
580.235759,-0.0006,-0.0008,-0.0190,0.02
580.252763,-0.0053,0.0039,-0.0238,0.02
580.269347,-0.0005,0.0038,-0.0238,0.02
580.286133,-0.0004,-0.0008,-0.0238,0.02
580.303153,-0.0003,-0.0056,-0.0286,0.03
580.320383,-0.0002,-0.0055,-0.0286,0.03
580.336944,0.0046,-0.0056,-0.0238,0.02
580.353247,-0.0003,-0.0007,-0.0238,0.02
580.370364,-0.0003,-0.0007,-0.0286,0.03
580.387452,-0.0003,0.0040,-0.0286,0.03
580.403882,0.0046,-0.0007,-0.0286,0.03
580.420715,0.0045,0.0041,-0.0286,0.03
580.437763,-0.0003,-0.0053,-0.0286,0.03
580.455421,-0.0004,0.0042,-0.0286,0.03
580.472192,0.0044,-0.0005,-0.0286,0.03
580.489038,-0.0052,-0.0004,-0.0238,0.02
580.505829,-0.0004,-0.0005,-0.0286,0.03
580.522531,-0.0005,0.0043,-0.0286,0.03
580.539366,-0.0005,-0.0006,-0.0238,0.02
580.556040,0.0043,-0.0005,-0.0286,0.03
580.573259,-0.0005,-0.0006,-0.0286,0.03
580.590139,-0.0005,-0.0005,-0.0333,0.03
580.607579,-0.0005,-0.0052,-0.0238,0.02
580.623520,-0.0006,-0.0005,-0.0286,0.03
580.640702,-0.0005,-0.0005,-0.0286,0.03
580.657497,-0.0053,0.0043,-0.0286,0.03
580.674902,-0.0005,-0.0005,-0.0190,0.02
580.690916,-0.0005,-0.0052,-0.0286,0.03
580.707945,-0.0005,-0.0004,-0.0238,0.02
580.725052,-0.0007,-0.0003,-0.0333,0.03
580.741665,-0.0007,-0.0003,-0.0286,0.03
580.758112,0.0041,-0.0004,-0.0286,0.03
580.775625,-0.0007,-0.0005,-0.0286,0.03
580.792760,-0.0007,-0.0005,-0.0286,0.03
580.816665,0.0041,-0.0005,-0.0286,0.03
580.842964,-0.0007,-0.0006,-0.0238,0.02
580.859844,-0.0006,-0.0005,-0.0286,0.03
580.881283,-0.0006,-0.0053,-0.0286,0.03
580.893466,-0.0006,0.0043,-0.0286,0.03
580.917240,-0.0006,0.0091,-0.0333,0.03
580.929028,-0.0006,-0.0006,-0.0381,0.04
580.951654,-0.0006,0.0042,-0.0286,0.03
580.965744,-0.0005,-0.0007,-0.0286,0.03
580.981824,-0.0005,-0.0006,-0.0286,0.03
580.999609,0.0044,-0.0005,-0.0238,0.02
581.020385,-0.0004,0.0044,-0.0286,0.03
581.035042,0.0045,-0.0053,-0.0286,0.03
581.050160,-0.0004,-0.0006,-0.0286,0.03
581.065812,0.0043,-0.0007,-0.0333,0.03
581.081474,-0.0005,-0.0007,-0.0286,0.03
581.100150,0.0043,0.0041,-0.0286,0.03
581.115812,0.0043,-0.0007,-0.0286,0.03
581.132628,-0.0003,-0.0006,-0.0238,0.02
581.149164,0.0092,-0.0006,-0.0238,0.03
581.166278,-0.0004,-0.0007,-0.0286,0.03
581.182974,-0.0006,-0.0007,-0.0238,0.02
581.198811,-0.0006,0.0041,-0.0286,0.03
581.215752,0.0041,0.0041,-0.0286,0.03
581.232744,-0.0007,-0.0006,-0.0286,0.03
581.257408,-0.0006,-0.0005,-0.0238,0.02
581.266800,-0.0054,-0.0006,-0.0238,0.02
581.282010,-0.0006,-0.0005,-0.0238,0.02
581.299639,-0.0007,-0.0005,-0.0286,0.03
581.315630,-0.0006,-0.0005,-0.0333,0.03
581.333410,-0.0005,-0.0006,-0.0238,0.02
581.349906,-0.0006,-0.0006,-0.0238,0.02
581.366922,-0.0007,-0.0006,-0.0333,0.03
581.384126,-0.0007,0.0041,-0.0333,0.03
581.401750,-0.0008,-0.0007,-0.0286,0.03
581.416551,-0.0007,-0.0007,-0.0333,0.03
581.433916,-0.0006,-0.0007,-0.0286,0.03
581.450568,0.0042,-0.0055,-0.0286,0.03
581.467876,-0.0054,-0.0006,-0.0286,0.03
581.485008,-0.0005,-0.0005,-0.0286,0.03
581.500870,0.0043,-0.0006,-0.0333,0.03
581.518128,-0.0006,-0.0006,-0.0333,0.03
581.540904,-0.0006,-0.0007,-0.0286,0.03
581.551591,-0.0006,0.0041,-0.0286,0.03
581.568499,-0.0007,-0.0006,-0.0238,0.02
581.585626,-0.0006,-0.0006,-0.0190,0.02
581.602440,0.0042,-0.0007,-0.0286,0.03
581.619396,-0.0005,-0.0006,-0.0238,0.02
581.636251,-0.0052,0.0042,-0.0286,0.03
581.653092,0.0043,-0.0006,-0.0286,0.03
581.670047,-0.0003,-0.0053,-0.0286,0.03
581.687063,-0.0051,0.0042,-0.0238,0.02
581.703267,-0.0003,0.0042,-0.0238,0.02
581.720813,-0.0003,0.0041,-0.0286,0.03
581.737402,-0.0004,-0.0007,-0.0238,0.02
581.754034,0.0045,-0.0053,-0.0238,0.02
581.770838,-0.0002,-0.0004,-0.0286,0.03
581.787993,-0.0002,-0.0004,-0.0286,0.03
581.804714,-0.0002,0.0044,-0.0286,0.03
581.822166,-0.0002,0.0044,-0.0238,0.02
581.837802,-0.0003,0.0042,-0.0238,0.02
581.854903,-0.0050,0.0042,-0.0238,0.02
581.872161,-0.0001,-0.0006,-0.0238,0.02
581.888683,-0.0001,-0.0006,-0.0238,0.02
581.905432,-0.0001,0.0042,-0.0286,0.03
581.922720,-0.0050,-0.0006,-0.0238,0.02
581.940656,-0.0002,-0.0054,-0.0286,0.03
581.956814,-0.0002,0.0042,-0.0286,0.03
581.973267,0.0046,-0.0054,-0.0286,0.03
581.990263,-0.0003,-0.0006,-0.0238,0.02
582.007901,-0.0051,-0.0007,-0.0286,0.03
582.023935,-0.0004,-0.0007,-0.0238,0.02
582.041975,-0.0003,-0.0008,-0.0286,0.03
582.057932,-0.0004,-0.0007,-0.0286,0.03
582.075349,-0.0006,-0.0054,-0.0238,0.02
582.091733,-0.0006,0.0041,-0.0333,0.03
582.108741,-0.0007,-0.0007,-0.0286,0.03
582.125467,-0.0005,0.0041,-0.0333,0.03
582.142357,-0.0053,-0.0006,-0.0238,0.02
582.159015,-0.0006,-0.0006,-0.0333,0.03
582.175975,-0.0053,-0.0006,-0.0286,0.03
582.192747,-0.0005,-0.0007,-0.0238,0.02
582.215232,-0.0006,-0.0006,-0.0190,0.02
582.233075,0.0041,-0.0006,-0.0286,0.03
582.250001,-0.0007,0.0041,-0.0238,0.02
582.265675,-0.0007,-0.0007,-0.0238,0.02
582.282241,-0.0007,-0.0006,-0.0286,0.03
582.299009,-0.0006,0.0041,-0.0286,0.03
582.315542,-0.0007,0.0041,-0.0238,0.02
582.332346,0.0040,-0.0007,-0.0333,0.03
582.351759,0.0039,-0.0056,-0.0286,0.03
582.365761,-0.0009,-0.0008,-0.0333,0.03
582.386083,-0.0008,-0.0009,-0.0238,0.02
582.399500,-0.0008,-0.0008,-0.0381,0.04
582.416444,-0.0008,0.0039,-0.0238,0.02
582.431743,-0.0008,-0.0009,-0.0238,0.02
582.448799,0.0040,-0.0057,-0.0238,0.02
582.466840,0.0040,-0.0010,-0.0286,0.03
582.481295,0.0041,-0.0010,-0.0286,0.03
582.498745,-0.0007,-0.0008,-0.0286,0.03
582.517959,-0.0006,-0.0009,-0.0286,0.03
582.531921,-0.0054,0.0040,-0.0286,0.03
582.551040,-0.0055,0.0040,-0.0286,0.03
582.565056,-0.0008,0.0039,-0.0333,0.03
582.581232,0.0039,0.0040,-0.0286,0.03
582.600493,-0.0057,-0.0009,-0.0190,0.02
582.616340,0.0039,-0.0009,-0.0286,0.03
582.633253,0.0038,0.0040,-0.0286,0.03
582.650108,-0.0058,-0.0009,-0.0286,0.03
582.665674,-0.0010,-0.0008,-0.0286,0.03
582.682523,0.0037,-0.0008,-0.0286,0.03
582.699322,-0.0011,-0.0008,-0.0286,0.03
